product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
The Alchemist - Fiction (OPT001866),Books,567.19,3.8,https://cdn.opticart.example/images/books/1866.jpg,https://www.amazon.in/dp/OPT001866?tag=opticart,"The Alchemist - Fiction (OPT001866) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,599.05,601.97,604.69,614.22,613.83,602.52,597.27,606.74,597.88,602.24,612.56
Mamaearth Moisturizer (Vitamin C) (OPT001867),Beauty,3951.44,5.0,https://cdn.opticart.example/images/beauty/1867.jpg,https://www.amazon.in/dp/OPT001867?tag=opticart,"Mamaearth Moisturizer (Vitamin C) (OPT001867) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,3978.15,3992.78,4004.84,3969.57,3951.99,3898.12,3733.69,3773.74,3771.51,3784.78,3663.78
IKEA Sofa Sheesham 3-Seater (OPT001868),Furniture,61034.58,4.5,https://cdn.opticart.example/images/furniture/1868.jpg,https://www.amazon.in/dp/OPT001868?tag=opticart,"IKEA Sofa Sheesham 3-Seater (OPT001868) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,57748.72,57887.46,59832.89,59126.01,59604.83,58487.88,59011.24,61848.84,61944.26,63534.94,65831.1
Logitech Gaming Console 2711 4K (OPT001869),Gaming,64597.91,3.4,https://cdn.opticart.example/images/gaming/1869.jpg,https://www.amazon.in/dp/OPT001869?tag=opticart,"Logitech Gaming Console 2711 4K (OPT001869) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,62403.9,63392.86,63472.44,63788.24,61424.36,61576.96,62937.69,63533.86,63338.31,63359.69,64129.87
Nestle Atta 500g (OPT001870),Groceries,781.95,4.5,https://cdn.opticart.example/images/groceries/1870.jpg,https://www.amazon.in/dp/OPT001870?tag=opticart,"Nestle Atta 500g (OPT001870) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,806.95,803.65,817.56,827.07,825.65,808.02,806.84,813.19,822.28,821.82,820.38
Samsung Moto G 16GB/256GB Fast Charge (OPT001871),Mobiles,117740.37,4.8,https://cdn.opticart.example/images/mobiles/1871.jpg,https://www.amazon.in/dp/OPT001871?tag=opticart,"Samsung Moto G 16GB/256GB Fast Charge (OPT001871) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,116670.32,117077.39,119309.38,120325.66,121897.21,121467.95,120675.27,121735.2,124451.29,126749.39,131766.21
"Dell VivoBook Ryzen 7 6GB 128GB 13.3"" (OPT001872)",Laptops,48941.06,3.9,https://cdn.opticart.example/images/laptops/1872.jpg,https://www.amazon.in/dp/OPT001872?tag=opticart,"Dell VivoBook Ryzen 7 6GB 128GB 13.3"" (OPT001872) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,50794.85,51711.31,49441.36,49239.21,48453.57,48369.43,47442.46,47509.55,47770.73,48570.97,47033.26
H&M T-Shirt Formal (OPT001873),Fashion,8331.9,4.3,https://cdn.opticart.example/images/fashion/1873.jpg,https://www.amazon.in/dp/OPT001873?tag=opticart,"H&M T-Shirt Formal (OPT001873) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,8538.25,8472.9,8607.16,8805.29,8774.16,8747.9,8743.6,8804.18,8821.0,8821.18,8849.46
Samsung Soundbar 2237 4K (OPT001874),Electronics,32194.61,4.2,https://cdn.opticart.example/images/electronics/1874.jpg,https://www.amazon.in/dp/OPT001874?tag=opticart,"Samsung Soundbar 2237 4K (OPT001874) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,31357.14,31359.91,31954.79,32542.65,32841.72,32611.36,32495.79,33235.05,33646.07,32711.74,33239.87
Godrej Washing Machine Energy Efficient (OPT001875),Home Appliances,38191.64,4.9,https://cdn.opticart.example/images/home-appliances/1875.jpg,https://www.amazon.in/dp/OPT001875?tag=opticart,"Godrej Washing Machine Energy Efficient (OPT001875) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,39192.02,39512.54,39863.23,40023.98,39022.16,38619.56,38836.68,38619.31,38240.72,38700.15,38267.71
The Alchemist (Paperback) (OPT001876),Books,739.54,3.7,https://cdn.opticart.example/images/books/1876.jpg,https://www.amazon.in/dp/OPT001876?tag=opticart,"The Alchemist (Paperback) (OPT001876) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,740.51,727.26,733.57,721.36,700.46,706.59,702.71,702.07,696.77,696.55,676.89
Nykaa Serum SPF 50 (OPT001877),Beauty,806.64,5.0,https://cdn.opticart.example/images/beauty/1877.jpg,https://www.amazon.in/dp/OPT001877?tag=opticart,"Nykaa Serum SPF 50 (OPT001877) by Nykaa. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,814.49,841.06,851.6,841.43,848.39,862.07,855.52,851.84,857.26,846.28,890.56
Pepperfry TV Unit 3-Seater (OPT001878),Furniture,51669.89,4.6,https://cdn.opticart.example/images/furniture/1878.jpg,https://www.amazon.in/dp/OPT001878?tag=opticart,"Pepperfry TV Unit 3-Seater (OPT001878) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,50995.78,52075.38,52217.31,51194.08,50695.38,51178.95,51753.73,51790.99,50808.46,50174.42,49532.82
Razer Controller 8498 Wireless (OPT001879),Gaming,91681.85,4.7,https://cdn.opticart.example/images/gaming/1879.jpg,https://www.amazon.in/dp/OPT001879?tag=opticart,"Razer Controller 8498 Wireless (OPT001879) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,87851.65,87160.51,85389.99,87198.53,86151.94,86403.16,84251.8,84349.02,82302.03,83115.89,80734.08
Fortune Coffee 500g (OPT001880),Groceries,266.69,4.6,https://cdn.opticart.example/images/groceries/1880.jpg,https://www.amazon.in/dp/OPT001880?tag=opticart,"Fortune Coffee 500g (OPT001880) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,276.98,271.53,276.68,273.55,275.43,275.39,275.88,277.02,278.29,282.08,290.35
Vivo V (1024GB) Dual SIM (OPT001881),Mobiles,41482.45,4.0,https://cdn.opticart.example/images/mobiles/1881.jpg,https://www.amazon.in/dp/OPT001881?tag=opticart,"Vivo V (1024GB) Dual SIM (OPT001881) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,39024.52,40048.27,40395.69,39156.76,39324.88,40019.45,40099.57,39050.31,39015.36,39436.84,39137.15
HP MacBook Air Ryzen 5 8GB/64GB Office (OPT001882),Laptops,50268.43,3.9,https://cdn.opticart.example/images/laptops/1882.jpg,https://www.amazon.in/dp/OPT001882?tag=opticart,"HP MacBook Air Ryzen 5 8GB/64GB Office (OPT001882) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,52300.71,53378.06,54188.75,54669.42,55560.28,54928.02,53894.21,54561.51,54580.06,54986.35,56068.39
Adidas Watch Oversized Linen (OPT001883),Fashion,14084.57,4.9,https://cdn.opticart.example/images/fashion/1883.jpg,https://www.amazon.in/dp/OPT001883?tag=opticart,"Adidas Watch Oversized Linen (OPT001883) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,14014.32,14153.43,14094.82,14118.62,13899.11,13844.44,13893.07,13713.71,13610.09,13647.52,13950.87
Sony Headphones 3984 4K (OPT001884),Electronics,62304.1,4.6,https://cdn.opticart.example/images/electronics/1884.jpg,https://www.amazon.in/dp/OPT001884?tag=opticart,"Sony Headphones 3984 4K (OPT001884) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,65291.17,65817.56,66899.67,67060.63,67999.63,68042.31,67104.5,67815.3,68672.76,67748.05,69594.41
Haier Refrigerator Frost Free (OPT001885),Home Appliances,91470.83,3.5,https://cdn.opticart.example/images/home-appliances/1885.jpg,https://www.amazon.in/dp/OPT001885?tag=opticart,"Haier Refrigerator Frost Free (OPT001885) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,92765.54,93388.29,93198.97,92669.8,94110.66,93186.52,93544.1,94495.9,93637.23,94179.72,94214.92
Rich Dad Poor Dad - Self-Help (OPT001886),Books,149.78,4.4,https://cdn.opticart.example/images/books/1886.jpg,https://www.amazon.in/dp/OPT001886?tag=opticart,"Rich Dad Poor Dad - Self-Help (OPT001886) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,150.45,149.09,145.05,146.5,146.24,149.6,152.04,157.42,158.97,161.58,166.23
Nivea Face Wash (Long Lasting) (OPT001887),Beauty,603.29,4.1,https://cdn.opticart.example/images/beauty/1887.jpg,https://www.amazon.in/dp/OPT001887?tag=opticart,"Nivea Face Wash (Long Lasting) (OPT001887) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,608.86,617.67,615.74,615.16,598.69,596.82,598.84,603.76,609.92,605.52,597.26
HomeTown Dining Table 3-Seater (OPT001888),Furniture,54775.73,4.4,https://cdn.opticart.example/images/furniture/1888.jpg,https://www.amazon.in/dp/OPT001888?tag=opticart,"HomeTown Dining Table 3-Seater (OPT001888) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,53556.95,54630.05,54175.91,53532.52,53511.01,54599.46,54941.42,54255.69,54999.87,55307.65,55867.99
Nintendo Gaming Mouse 647 120FPS (OPT001889),Gaming,45003.58,4.7,https://cdn.opticart.example/images/gaming/1889.jpg,https://www.amazon.in/dp/OPT001889?tag=opticart,"Nintendo Gaming Mouse 647 120FPS (OPT001889) by Nintendo. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,43548.37,42885.63,43473.74,43079.27,42619.6,42079.35,41986.02,41392.56,41128.05,40409.18,39133.16
Nestle Biscuits (5kg) (OPT001890),Groceries,1625.06,4.2,https://cdn.opticart.example/images/groceries/1890.jpg,https://www.amazon.in/dp/OPT001890?tag=opticart,"Nestle Biscuits (5kg) (OPT001890) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1583.19,1612.62,1584.85,1609.29,1617.39,1605.48,1633.08,1686.43,1657.01,1657.57,1669.43
Apple Reno 12GB/128GB 120Hz (OPT001891),Mobiles,85176.72,4.4,https://cdn.opticart.example/images/mobiles/1891.jpg,https://www.amazon.in/dp/OPT001891?tag=opticart,"Apple Reno 12GB/128GB 120Hz (OPT001891) by Apple. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,86566.4,87834.68,90902.47,89713.03,88946.28,90801.18,91070.83,89979.08,90073.27,89360.63,90516.95
HP Aspire i7 8GB/256GB SSD (OPT001892),Laptops,187495.29,3.8,https://cdn.opticart.example/images/laptops/1892.jpg,https://www.amazon.in/dp/OPT001892?tag=opticart,"HP Aspire i7 8GB/256GB SSD (OPT001892) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,189642.61,185794.63,189800.16,188707.82,189394.65,187754.65,188263.43,188142.28,190912.33,192422.23,195523.88
H&M Kurta Ethnic (OPT001893),Fashion,6425.58,3.4,https://cdn.opticart.example/images/fashion/1893.jpg,https://www.amazon.in/dp/OPT001893?tag=opticart,"H&M Kurta Ethnic (OPT001893) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,6278.49,6483.57,6514.56,6336.39,6325.59,6148.55,6104.58,6054.13,5916.41,5813.62,5621.08
Philips Smart TV Dolby (OPT001894),Electronics,50566.64,5.0,https://cdn.opticart.example/images/electronics/1894.jpg,https://www.amazon.in/dp/OPT001894?tag=opticart,"Philips Smart TV Dolby (OPT001894) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,50245.75,50609.92,51592.28,51399.6,52654.36,54148.78,54715.1,55196.23,55727.89,55458.15,58041.81
Bosch Water Purifier Front Load (OPT001895),Home Appliances,124946.11,4.7,https://cdn.opticart.example/images/home-appliances/1895.jpg,https://www.amazon.in/dp/OPT001895?tag=opticart,"Bosch Water Purifier Front Load (OPT001895) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,125601.97,126870.66,128057.31,126799.25,125485.59,126346.54,122117.86,123539.36,121403.6,121615.44,121518.24
Sapiens (Paperback) (OPT001896),Books,1291.06,4.8,https://cdn.opticart.example/images/books/1896.jpg,https://www.amazon.in/dp/OPT001896?tag=opticart,"Sapiens (Paperback) (OPT001896) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1330.27,1332.78,1341.18,1410.1,1422.91,1432.06,1436.42,1447.29,1469.5,1467.22,1541.28
Mamaearth Moisturizer Long Lasting (OPT001897),Beauty,2979.51,3.0,https://cdn.opticart.example/images/beauty/1897.jpg,https://www.amazon.in/dp/OPT001897?tag=opticart,"Mamaearth Moisturizer Long Lasting (OPT001897) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2962.7,3008.0,2947.42,2935.12,2965.05,3016.07,3070.0,3091.73,3073.53,2961.72,2929.43
Urban Ladder Office Chair 3-Seater (OPT001898),Furniture,88366.09,4.5,https://cdn.opticart.example/images/furniture/1898.jpg,https://www.amazon.in/dp/OPT001898?tag=opticart,"Urban Ladder Office Chair 3-Seater (OPT001898) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,91864.04,93409.11,94433.8,95253.96,94009.4,93888.84,91833.64,91408.71,92080.51,93240.41,94520.66
MSI Controller 1880 Wireless (OPT001899),Gaming,14110.84,4.5,https://cdn.opticart.example/images/gaming/1899.jpg,https://www.amazon.in/dp/OPT001899?tag=opticart,"MSI Controller 1880 Wireless (OPT001899) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,13676.34,13664.29,13958.73,13901.1,14037.3,13947.44,14184.79,14282.75,14473.09,14422.3,14646.32
Nestle Cooking Oil 2L (OPT001900),Groceries,1366.17,3.2,https://cdn.opticart.example/images/groceries/1900.jpg,https://www.amazon.in/dp/OPT001900?tag=opticart,"Nestle Cooking Oil 2L (OPT001900) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1371.04,1399.1,1411.73,1391.1,1419.04,1376.26,1370.78,1392.39,1387.89,1381.86,1384.59
Xiaomi iPhone (256GB) Dual SIM (OPT001901),Mobiles,42902.66,3.3,https://cdn.opticart.example/images/mobiles/1901.jpg,https://www.amazon.in/dp/OPT001901?tag=opticart,"Xiaomi iPhone (256GB) Dual SIM (OPT001901) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,42752.68,41278.45,40831.08,41432.31,41631.27,40999.85,42382.48,41694.48,41530.4,41342.22,40849.83
Acer Aspire i7 6GB/512GB Office (OPT001902),Laptops,124879.21,4.9,https://cdn.opticart.example/images/laptops/1902.jpg,https://www.amazon.in/dp/OPT001902?tag=opticart,"Acer Aspire i7 6GB/512GB Office (OPT001902) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,125246.81,125702.23,127700.11,131265.74,129499.47,129635.59,128889.2,125737.16,125335.41,125315.26,123024.6
Puma Kurta Regular Cotton (OPT001903),Fashion,10017.78,3.4,https://cdn.opticart.example/images/fashion/1903.jpg,https://www.amazon.in/dp/OPT001903?tag=opticart,"Puma Kurta Regular Cotton (OPT001903) by Puma. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,10032.14,10073.06,10533.97,10605.22,10716.41,10848.05,10906.49,10939.33,11225.09,11203.33,11671.45
Philips Headphones 424 4K (OPT001904),Electronics,31861.19,3.8,https://cdn.opticart.example/images/electronics/1904.jpg,https://www.amazon.in/dp/OPT001904?tag=opticart,"Philips Headphones 424 4K (OPT001904) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,30709.95,31273.66,30516.95,30935.47,30444.62,30747.17,30335.36,30878.91,30873.02,30259.2,29385.62
Whirlpool Microwave 1.5 Ton Frost Free (OPT001905),Home Appliances,86911.09,3.8,https://cdn.opticart.example/images/home-appliances/1905.jpg,https://www.amazon.in/dp/OPT001905?tag=opticart,"Whirlpool Microwave 1.5 Ton Frost Free (OPT001905) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,89315.11,91240.14,89034.61,86308.47,88720.61,87886.98,87362.75,87765.07,85811.87,86367.51,86721.39
Ikigai (Fiction) (OPT001906),Books,1899.61,4.4,https://cdn.opticart.example/images/books/1906.jpg,https://www.amazon.in/dp/OPT001906?tag=opticart,"Ikigai (Fiction) (OPT001906) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1876.09,1837.7,1863.08,1874.92,1891.39,1888.4,1874.96,1881.96,1823.66,1876.99,1844.0
Mamaearth Sunscreen Matte (OPT001907),Beauty,2347.77,3.7,https://cdn.opticart.example/images/beauty/1907.jpg,https://www.amazon.in/dp/OPT001907?tag=opticart,"Mamaearth Sunscreen Matte (OPT001907) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2298.06,2309.44,2371.74,2378.16,2363.39,2360.81,2394.9,2419.33,2380.41,2362.21,2376.9
IKEA Dining Table Storage (OPT001908),Furniture,90852.06,4.2,https://cdn.opticart.example/images/furniture/1908.jpg,https://www.amazon.in/dp/OPT001908?tag=opticart,"IKEA Dining Table Storage (OPT001908) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,92529.84,93872.85,94528.45,93636.61,92968.51,95670.55,94543.11,93175.42,94193.13,93420.67,94555.86
Asus Gaming Headset 4K (OPT001909),Gaming,140916.66,3.8,https://cdn.opticart.example/images/gaming/1909.jpg,https://www.amazon.in/dp/OPT001909?tag=opticart,"Asus Gaming Headset 4K (OPT001909) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,136743.33,138433.59,136110.34,134402.75,134723.96,137059.58,134207.08,129726.06,128761.11,126715.37,122165.97
Nestle Ghee 500g (OPT001910),Groceries,1489.64,5.0,https://cdn.opticart.example/images/groceries/1910.jpg,https://www.amazon.in/dp/OPT001910?tag=opticart,"Nestle Ghee 500g (OPT001910) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1438.66,1426.76,1400.56,1393.91,1374.92,1355.56,1359.48,1376.89,1378.87,1396.11,1382.18
Realme Reno (128GB) Dual SIM (OPT001911),Mobiles,62936.32,4.0,https://cdn.opticart.example/images/mobiles/1911.jpg,https://www.amazon.in/dp/OPT001911?tag=opticart,"Realme Reno (128GB) Dual SIM (OPT001911) by Realme. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,61916.81,61349.35,60869.46,60797.58,61668.97,62544.34,61908.13,60842.55,63063.21,64555.01,68002.22
"Apple MacBook Air i7 6GB 128GB 13.3"" (OPT001912)",Laptops,191440.82,4.2,https://cdn.opticart.example/images/laptops/1912.jpg,https://www.amazon.in/dp/OPT001912?tag=opticart,"Apple MacBook Air i7 6GB 128GB 13.3"" (OPT001912) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,194367.91,190839.81,192498.02,190925.78,191215.44,193243.6,195042.15,197023.7,196278.14,194845.11,196232.77
Levi's Dress Casual (OPT001913),Fashion,14391.58,4.8,https://cdn.opticart.example/images/fashion/1913.jpg,https://www.amazon.in/dp/OPT001913?tag=opticart,"Levi's Dress Casual (OPT001913) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,14420.2,14271.9,14210.48,14044.32,14168.87,14252.58,14323.84,14566.84,14981.21,14890.99,15243.64
Mi Toner Cartridge 9733 Wireless (OPT001914),Electronics,46728.04,4.0,https://cdn.opticart.example/images/electronics/1914.jpg,https://www.amazon.in/dp/OPT001914?tag=opticart,"Mi Toner Cartridge 9733 Wireless (OPT001914) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,48913.63,49245.53,48037.78,48627.3,48099.77,48277.11,47822.02,49239.03,49106.46,49344.29,50247.57
Samsung Washing Machine Inverter (OPT001915),Home Appliances,147626.08,4.1,https://cdn.opticart.example/images/home-appliances/1915.jpg,https://www.amazon.in/dp/OPT001915?tag=opticart,"Samsung Washing Machine Inverter (OPT001915) by Samsung. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,153084.62,154516.33,155019.47,155710.6,155994.29,155079.46,152482.06,154732.42,153775.59,155054.46,154851.05
The Psychology of Money - Bestseller (OPT001916),Books,970.38,4.6,https://cdn.opticart.example/images/books/1916.jpg,https://www.amazon.in/dp/OPT001916?tag=opticart,"The Psychology of Money - Bestseller (OPT001916) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,999.68,993.82,1000.75,986.47,1014.95,1036.09,1062.04,1084.0,1093.12,1118.36,1179.38
L'Oréal Serum (Matte) (OPT001917),Beauty,4587.6,4.1,https://cdn.opticart.example/images/beauty/1917.jpg,https://www.amazon.in/dp/OPT001917?tag=opticart,"L'Oréal Serum (Matte) (OPT001917) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4642.06,4650.97,4643.34,4611.19,4734.9,4621.53,4586.18,4530.95,4698.24,4718.75,4718.05
IKEA TV Unit Engineered Wood Ergonomic (OPT001918),Furniture,24160.8,3.8,https://cdn.opticart.example/images/furniture/1918.jpg,https://www.amazon.in/dp/OPT001918?tag=opticart,"IKEA TV Unit Engineered Wood Ergonomic (OPT001918) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,23964.78,24171.92,23842.03,23805.85,23761.3,23942.61,24689.47,24464.02,24488.95,24497.27,24796.83
Microsoft Gaming Mouse Wireless (OPT001919),Gaming,72531.32,4.3,https://cdn.opticart.example/images/gaming/1919.jpg,https://www.amazon.in/dp/OPT001919?tag=opticart,"Microsoft Gaming Mouse Wireless (OPT001919) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,70899.83,69982.51,69725.42,71180.08,71860.45,73043.65,72688.5,71954.64,72395.12,72271.52,72875.1
Nestle Cooking Oil (5kg) (OPT001920),Groceries,1849.45,4.3,https://cdn.opticart.example/images/groceries/1920.jpg,https://www.amazon.in/dp/OPT001920?tag=opticart,"Nestle Cooking Oil (5kg) (OPT001920) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1872.36,1853.47,1834.21,1819.18,1807.59,1771.46,1764.35,1760.66,1782.55,1798.45,1753.53
Motorola Nord 32GB/256GB Dual SIM (OPT001921),Mobiles,74171.29,4.8,https://cdn.opticart.example/images/mobiles/1921.jpg,https://www.amazon.in/dp/OPT001921?tag=opticart,"Motorola Nord 32GB/256GB Dual SIM (OPT001921) by Motorola. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,72470.06,73336.62,73362.06,73659.36,73075.63,73045.32,72450.24,73216.67,72149.61,72191.15,71453.36
"Acer MacBook Air i5 4GB 512GB 15.6"" (OPT001922)",Laptops,142814.4,4.0,https://cdn.opticart.example/images/laptops/1922.jpg,https://www.amazon.in/dp/OPT001922?tag=opticart,"Acer MacBook Air i5 4GB 512GB 15.6"" (OPT001922) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,144443.99,145679.12,144737.87,142629.01,141378.49,141434.02,143339.03,141276.9,141702.74,140775.15,141058.32
Puma Jeans Formal (OPT001923),Fashion,4436.01,4.3,https://cdn.opticart.example/images/fashion/1923.jpg,https://www.amazon.in/dp/OPT001923?tag=opticart,"Puma Jeans Formal (OPT001923) by Puma. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4476.53,4386.7,4398.91,4306.04,4197.51,4154.28,4153.63,4176.67,4188.66,4206.81,4071.62
LG Bluetooth Speaker 4K (OPT001924),Electronics,63978.31,3.5,https://cdn.opticart.example/images/electronics/1924.jpg,https://www.amazon.in/dp/OPT001924?tag=opticart,"LG Bluetooth Speaker 4K (OPT001924) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,61701.29,62485.22,62939.06,62534.48,62481.98,60513.46,60502.4,60493.19,61229.42,61830.32,62386.92
LG Air Conditioner Frost Free (OPT001925),Home Appliances,100987.04,3.7,https://cdn.opticart.example/images/home-appliances/1925.jpg,https://www.amazon.in/dp/OPT001925?tag=opticart,"LG Air Conditioner Frost Free (OPT001925) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,100487.86,99775.11,101973.17,101958.37,100680.75,99966.0,100823.17,99793.94,98428.4,99517.87,99599.12
Ikigai - Non-Fiction (OPT001926),Books,1186.45,4.0,https://cdn.opticart.example/images/books/1926.jpg,https://www.amazon.in/dp/OPT001926?tag=opticart,"Ikigai - Non-Fiction (OPT001926) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1168.16,1184.1,1188.23,1202.1,1189.43,1184.0,1196.32,1166.07,1184.75,1184.66,1198.16
L'Oréal Sunscreen Paraben Free (OPT001927),Beauty,1158.99,3.9,https://cdn.opticart.example/images/beauty/1927.jpg,https://www.amazon.in/dp/OPT001927?tag=opticart,"L'Oréal Sunscreen Paraben Free (OPT001927) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1138.99,1141.3,1127.43,1125.21,1125.73,1117.75,1155.35,1161.84,1173.26,1152.88,1151.38
