product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
Nilkamal TV Unit Ergonomic (OPT002118),Furniture,58046.48,4.2,https://loremflickr.com/600/600/television?lock=2118,https://www.flipkart.com/item/OPT002118?pid=opticart,"Nilkamal TV Unit Ergonomic (OPT002118) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,58317.76,57636.75,56052.99,57810.19,57347.77,56239.32,54735.36,54920.53,55371.7,55033.35,52972.03
Logitech Mechanical Keyboard 120FPS (OPT002119),Gaming,45958.13,4.5,https://loremflickr.com/600/600/keyboard?lock=2119,https://www.flipkart.com/item/OPT002119?pid=opticart,"Logitech Mechanical Keyboard 120FPS (OPT002119) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,44479.32,44657.5,43011.07,42599.33,43285.77,43190.41,42802.7,42574.06,41226.14,40953.73,38969.12
Tata Tea (2L) (OPT002120),Groceries,2334.67,4.5,https://loremflickr.com/600/600/tea?lock=2120,https://www.flipkart.com/item/OPT002120?pid=opticart,"Tata Tea (2L) (OPT002120) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2298.29,2276.14,2216.99,2223.8,2163.15,2178.57,2190.38,2190.59,2192.3,2193.21,2139.4
Motorola Moto G84 12GB/256GB 120Hz (OPT002121),Mobiles,38494.11,4.2,https://loremflickr.com/600/600/smartphone?lock=2121,https://www.flipkart.com/item/OPT002121?pid=opticart,"Motorola Moto G84 12GB/256GB 120Hz (OPT002121) by Motorola. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,39937.32,39539.52,39777.72,40628.01,40629.82,40626.08,41093.17,41554.54,42234.55,42355.48,43652.46
MSI Katana 15 M3 16GB/1024GB (OPT002122),Laptops,119367.15,4.6,https://loremflickr.com/600/600/laptop?lock=2122,https://www.flipkart.com/item/OPT002122?pid=opticart,"MSI Katana 15 M3 16GB/1024GB (OPT002122) by MSI. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,115577.9,115484.82,118591.32,117527.12,118058.32,119322.49,116852.71,114202.27,113467.27,114244.91,113590.49
Levi's Sneakers Ethnic (OPT002123),Fashion,338.65,4.1,https://loremflickr.com/600/600/shoes?lock=2123,https://www.flipkart.com/item/OPT002123?pid=opticart,"Levi's Sneakers Ethnic (OPT002123) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,354.02,358.56,361.98,367.54,377.53,394.23,401.46,397.37,397.19,413.18,454.81
Sony Smart TV 9452 Bass Boost (OPT002124),Electronics,38360.48,4.7,https://loremflickr.com/600/600/television?lock=2124,https://www.flipkart.com/item/OPT002124?pid=opticart,"Sony Smart TV 9452 Bass Boost (OPT002124) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,38020.35,37965.72,37542.04,37501.3,36168.63,35841.22,36039.13,35761.43,36254.08,35715.95,34596.19
Samsung Refrigerator Energy Efficient (OPT002125),Home Appliances,64990.91,4.6,https://loremflickr.com/600/600/refrigerator?lock=2125,https://www.flipkart.com/item/OPT002125?pid=opticart,"Samsung Refrigerator Energy Efficient (OPT002125) by Samsung. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,66749.9,64985.21,65105.5,64434.95,64270.23,64938.76,63342.47,62880.99,61879.41,62158.63,59897.13
Sapiens - Self-Help (OPT002126),Books,589.39,4.1,https://loremflickr.com/600/600/book?lock=2126,https://www.flipkart.com/item/OPT002126?pid=opticart,"Sapiens - Self-Help (OPT002126) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,573.5,584.27,586.72,587.61,588.31,595.06,612.56,619.01,613.24,625.33,648.76
Nivea Lipstick (SPF 50) (OPT002127),Beauty,2305.46,4.8,https://loremflickr.com/600/600/lipstick?lock=2127,https://www.flipkart.com/item/OPT002127?pid=opticart,"Nivea Lipstick (SPF 50) (OPT002127) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2379.79,2365.17,2320.64,2297.67,2320.27,2286.18,2246.78,2261.21,2170.17,2137.74,2018.97
Nilkamal Sofa Engineered Wood Ergonomic (OPT002128),Furniture,24799.78,4.7,https://loremflickr.com/600/600/sofa?lock=2128,https://www.flipkart.com/item/OPT002128?pid=opticart,"Nilkamal Sofa Engineered Wood Ergonomic (OPT002128) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,24445.67,24360.23,24211.38,24823.93,25145.57,25239.06,25460.78,25900.51,26529.34,27384.65,29539.67
MSI Gaming Console 8368 4K (OPT002129),Gaming,85208.38,4.3,https://loremflickr.com/600/600/gaming-console?lock=2129,https://www.flipkart.com/item/OPT002129?pid=opticart,"MSI Gaming Console 8368 4K (OPT002129) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,88382.37,90526.64,89529.3,90343.51,92893.71,93033.77,88621.61,89530.31,90106.65,89168.5,88820.19
Amul Cooking Oil (1kg) (OPT002130),Groceries,2155.88,3.7,https://loremflickr.com/600/600/cooking-oil?lock=2130,https://www.flipkart.com/item/OPT002130?pid=opticart,"Amul Cooking Oil (1kg) (OPT002130) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2103.39,2119.34,2108.6,2092.01,2007.16,2006.89,2046.14,2061.75,2110.92,2135.36,2162.32
Samsung Galaxy A35 12GB/128GB AI Camera (OPT002131),Mobiles,78690.41,3.2,https://loremflickr.com/600/600/smartphone?lock=2131,https://www.flipkart.com/item/OPT002131?pid=opticart,"Samsung Galaxy A35 12GB/128GB AI Camera (OPT002131) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,79434.09,78215.76,77466.12,77300.85,78469.37,78819.43,78985.93,79780.02,79058.45,79702.04,80179.53
Acer Aspire 7 i7 32GB/256GB (OPT002132),Laptops,51953.9,4.0,https://loremflickr.com/600/600/air-conditioner?lock=2132,https://www.flipkart.com/item/OPT002132?pid=opticart,"Acer Aspire 7 i7 32GB/256GB (OPT002132) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,53300.65,54319.6,54767.29,54894.79,54288.1,54847.33,55188.11,56089.58,56107.94,56506.48,57653.94
Allen Solly Kurta Formal (OPT002133),Fashion,7060.26,4.2,https://loremflickr.com/600/600/clothing?lock=2133,https://www.flipkart.com/item/OPT002133?pid=opticart,"Allen Solly Kurta Formal (OPT002133) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,6899.12,7045.97,6999.04,7086.48,7324.0,7421.97,7500.11,7405.81,7476.59,7297.21,7570.97
boAt Toner Cartridge 3878 HDR (OPT002134),Electronics,63416.11,3.8,https://loremflickr.com/600/600/printer?lock=2134,https://www.flipkart.com/item/OPT002134?pid=opticart,"boAt Toner Cartridge 3878 HDR (OPT002134) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,61481.97,62182.64,61533.12,60690.06,59163.12,58956.53,59239.1,59350.51,58606.72,59850.14,60037.95
Godrej Refrigerator 1.5 Ton Frost Free (OPT002135),Home Appliances,67101.53,4.7,https://loremflickr.com/600/600/refrigerator?lock=2135,https://www.flipkart.com/item/OPT002135?pid=opticart,"Godrej Refrigerator 1.5 Ton Frost Free (OPT002135) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,67265.43,68839.12,68572.88,67986.76,67481.73,66698.91,65747.83,66156.56,64814.67,64846.24,63512.86
The Psychology of Money - Self-Help (OPT002136),Books,1765.15,4.0,https://loremflickr.com/600/600/book?lock=2136,https://www.flipkart.com/item/OPT002136?pid=opticart,"The Psychology of Money - Self-Help (OPT002136) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1708.99,1713.88,1723.92,1761.32,1783.53,1807.77,1780.39,1820.52,1798.28,1799.02,1857.82
Mamaearth Serum (Vitamin C) (OPT002137),Beauty,1471.0,4.5,https://loremflickr.com/600/600/serum?lock=2137,https://www.flipkart.com/item/OPT002137?pid=opticart,"Mamaearth Serum (Vitamin C) (OPT002137) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1546.42,1499.64,1524.31,1513.79,1453.48,1415.39,1421.37,1456.48,1449.34,1460.83,1397.92
HomeTown Wardrobe 3-Seater (OPT002138),Furniture,77514.07,4.6,https://loremflickr.com/600/600/wardrobe?lock=2138,https://www.flipkart.com/item/OPT002138?pid=opticart,"HomeTown Wardrobe 3-Seater (OPT002138) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,76107.33,75695.95,77497.52,75493.39,76419.49,75305.55,75070.55,76604.37,78994.45,77442.42,77201.79
Sony Gaming Headset 6264 RGB (OPT002139),Gaming,23710.87,4.2,https://loremflickr.com/600/600/gaming-headset?lock=2139,https://www.flipkart.com/item/OPT002139?pid=opticart,"Sony Gaming Headset 6264 RGB (OPT002139) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,23624.49,23382.3,23244.77,23468.09,23496.48,23876.56,24200.16,24107.78,24818.95,24378.95,25014.4
Tata Tea (500g) (OPT002140),Groceries,2228.66,4.5,https://loremflickr.com/600/600/tea?lock=2140,https://www.flipkart.com/item/OPT002140?pid=opticart,"Tata Tea (500g) (OPT002140) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2330.13,2398.12,2425.78,2404.22,2394.86,2401.93,2373.62,2371.78,2399.37,2436.74,2483.62
OnePlus 11R 8GB/128GB AI Camera (OPT002141),Mobiles,37656.02,4.2,https://loremflickr.com/600/600/smartphone?lock=2141,https://www.flipkart.com/item/OPT002141?pid=opticart,"OnePlus 11R 8GB/128GB AI Camera (OPT002141) by OnePlus. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,37700.43,37713.76,38590.53,38839.89,40078.44,39250.73,40003.12,41103.84,41471.64,41475.23,42682.25
Acer Nitro V Ryzen 7 32GB/256GB (OPT002142),Laptops,39370.77,3.5,https://loremflickr.com/600/600/air-conditioner?lock=2142,https://www.flipkart.com/item/OPT002142?pid=opticart,"Acer Nitro V Ryzen 7 32GB/256GB (OPT002142) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,39264.24,38116.36,37673.51,37387.99,37616.55,37506.66,36930.73,36499.0,35842.19,35775.93,34687.8
Allen Solly T-Shirt Formal (OPT002143),Fashion,4729.98,5.0,https://loremflickr.com/600/600/clothing?lock=2143,https://www.flipkart.com/item/OPT002143?pid=opticart,"Allen Solly T-Shirt Formal (OPT002143) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4558.01,4593.75,4648.29,4609.96,4606.78,4730.12,4775.65,4747.59,4764.77,4774.37,4862.94
boAt Smart TV Bass Boost (OPT002144),Electronics,13789.37,4.5,https://loremflickr.com/600/600/television?lock=2144,https://www.flipkart.com/item/OPT002144?pid=opticart,"boAt Smart TV Bass Boost (OPT002144) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,14312.22,14442.18,14751.13,14444.61,14466.53,14359.32,14603.86,14544.31,14390.48,13874.49,13517.94
Samsung Water Purifier 8kg Energy Efficient (OPT002145),Home Appliances,83368.12,4.1,https://loremflickr.com/600/600/water-purifier?lock=2145,https://www.flipkart.com/item/OPT002145?pid=opticart,"Samsung Water Purifier 8kg Energy Efficient (OPT002145) by Samsung. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,87103.81,88713.38,88181.37,91088.1,88980.99,87764.31,88290.79,87100.18,89590.73,90841.23,91883.15
Rich Dad Poor Dad - Paperback (OPT002146),Books,705.63,4.3,https://loremflickr.com/600/600/air-conditioner?lock=2146,https://www.flipkart.com/item/OPT002146?pid=opticart,"Rich Dad Poor Dad - Paperback (OPT002146) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,722.42,730.29,741.23,737.45,739.08,746.96,775.0,766.33,779.63,781.56,804.57
Lakme Shampoo SPF 50 (OPT002147),Beauty,3257.52,4.3,https://loremflickr.com/600/600/shampoo?lock=2147,https://www.flipkart.com/item/OPT002147?pid=opticart,"Lakme Shampoo SPF 50 (OPT002147) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3170.16,3164.63,3213.2,3208.37,3242.46,3272.23,3261.42,3242.78,3284.15,3280.29,3337.16
Nilkamal Sofa 3-Seater (OPT002148),Furniture,33970.76,4.2,https://loremflickr.com/600/600/sofa?lock=2148,https://www.flipkart.com/item/OPT002148?pid=opticart,"Nilkamal Sofa 3-Seater (OPT002148) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,33859.12,33554.48,34041.53,34366.63,34782.93,34613.07,34009.82,34101.9,34574.43,35892.63,36465.1
Sony Gaming Mouse 4908 Pro (OPT002149),Gaming,27357.78,3.8,https://loremflickr.com/600/600/mouse?lock=2149,https://www.flipkart.com/item/OPT002149?pid=opticart,"Sony Gaming Mouse 4908 Pro (OPT002149) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,27200.85,26986.09,27436.75,27642.14,27678.33,27561.42,27179.99,27207.88,27069.83,26944.34,26390.87
Nestle Coffee (1L) (OPT002150),Groceries,960.68,4.3,https://loremflickr.com/600/600/coffee?lock=2150,https://www.flipkart.com/item/OPT002150?pid=opticart,"Nestle Coffee (1L) (OPT002150) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,946.32,939.17,917.24,914.21,903.07,903.06,877.95,895.13,910.56,905.04,868.77
Samsung Galaxy M14 6GB/64GB Dual SIM (OPT002151),Mobiles,85965.93,3.0,https://loremflickr.com/600/600/smartphone?lock=2151,https://www.flipkart.com/item/OPT002151?pid=opticart,"Samsung Galaxy M14 6GB/64GB Dual SIM (OPT002151) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,84446.98,82835.91,80706.15,80399.67,82747.76,82353.92,82856.13,82796.7,80634.35,80147.88,77768.96
Acer Nitro V M2 32GB/1024GB (OPT002152),Laptops,99452.95,3.9,https://loremflickr.com/600/600/air-conditioner?lock=2152,https://www.flipkart.com/item/OPT002152?pid=opticart,"Acer Nitro V M2 32GB/1024GB (OPT002152) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,101816.95,102065.25,102728.51,102958.83,104372.7,103386.17,103359.63,105014.05,105046.3,105900.7,108858.07
Nike Backpack Formal (OPT002153),Fashion,9848.1,3.5,https://loremflickr.com/600/600/air-conditioner?lock=2153,https://www.flipkart.com/item/OPT002153?pid=opticart,"Nike Backpack Formal (OPT002153) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,10008.25,9883.37,9737.22,9546.71,9668.22,9746.16,9815.35,9756.64,9704.99,9753.99,9541.54
boAt Smart TV Bass Boost (OPT002154),Electronics,45195.0,4.6,https://loremflickr.com/600/600/television?lock=2154,https://www.flipkart.com/item/OPT002154?pid=opticart,"boAt Smart TV Bass Boost (OPT002154) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,44948.25,44630.52,45256.95,45428.36,45636.34,45723.38,44640.88,44850.11,44392.62,43871.31,43596.66
Godrej Washing Machine Frost Free (OPT002155),Home Appliances,83186.03,4.3,https://loremflickr.com/600/600/washing-machine?lock=2155,https://www.flipkart.com/item/OPT002155?pid=opticart,"Godrej Washing Machine Frost Free (OPT002155) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,80432.13,78466.82,79507.74,76709.72,74950.05,74166.22,73150.56,70665.85,68821.05,66921.71,60552.9
Atomic Habits (Paperback) (OPT002156),Books,433.69,4.6,https://loremflickr.com/600/600/air-conditioner?lock=2156,https://www.flipkart.com/item/OPT002156?pid=opticart,"Atomic Habits (Paperback) (OPT002156) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,443.99,449.56,448.9,456.46,462.15,452.67,453.81,449.29,437.07,444.08,448.79
Nykaa Sunscreen (Matte) (OPT002157),Beauty,3266.7,3.9,https://loremflickr.com/600/600/sunscreen?lock=2157,https://www.flipkart.com/item/OPT002157?pid=opticart,"Nykaa Sunscreen (Matte) (OPT002157) by Nykaa. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3282.39,3394.45,3392.1,3397.91,3352.51,3367.29,3296.83,3302.31,3326.15,3292.15,3254.04
Urban Ladder Office Chair Storage (OPT002158),Furniture,65998.61,4.7,https://loremflickr.com/600/600/chair?lock=2158,https://www.flipkart.com/item/OPT002158?pid=opticart,"Urban Ladder Office Chair Storage (OPT002158) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,65362.51,65909.24,65219.55,66535.63,64712.48,63971.51,63724.09,62385.65,60001.24,59292.3,56801.91
Asus Mechanical Keyboard 3099 Wireless (OPT002159),Gaming,101538.0,4.0,https://loremflickr.com/600/600/keyboard?lock=2159,https://www.flipkart.com/item/OPT002159?pid=opticart,"Asus Mechanical Keyboard 3099 Wireless (OPT002159) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,102905.87,104885.63,107763.55,108475.19,110549.13,110093.26,111178.32,111084.42,110972.99,112789.81,117773.64
Tata Ghee 2kg (OPT002160),Groceries,2289.67,5.0,https://loremflickr.com/600/600/butter?lock=2160,https://www.flipkart.com/item/OPT002160?pid=opticart,"Tata Ghee 2kg (OPT002160) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2302.38,2300.67,2282.64,2260.26,2316.93,2300.74,2337.1,2347.11,2416.69,2453.11,2525.39
OnePlus 11R 6GB/512GB 5G (OPT002161),Mobiles,67227.22,4.7,https://loremflickr.com/600/600/smartphone?lock=2161,https://www.flipkart.com/item/OPT002161?pid=opticart,"OnePlus 11R 6GB/512GB 5G (OPT002161) by OnePlus. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,65591.4,66793.31,68266.24,68805.07,68847.29,69419.83,69785.68,69479.57,70374.19,69784.29,72150.49
Apple MacBook Air M2 Ryzen 5 16GB/512GB (OPT002162),Laptops,106886.91,4.5,https://loremflickr.com/600/600/laptop?lock=2162,https://www.flipkart.com/item/OPT002162?pid=opticart,"Apple MacBook Air M2 Ryzen 5 16GB/512GB (OPT002162) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,103968.88,101942.33,101285.31,99539.74,98569.68,96819.62,97123.0,99372.58,100219.98,102354.16,102123.56
Levi's Jacket Slim Fit Polyester (OPT002163),Fashion,8404.75,3.4,https://loremflickr.com/600/600/air-conditioner?lock=2163,https://www.flipkart.com/item/OPT002163?pid=opticart,"Levi's Jacket Slim Fit Polyester (OPT002163) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,8652.09,8764.98,8769.07,8676.55,8564.87,8458.88,8372.18,8328.46,8295.85,8051.0,7633.86
boAt Soundbar Wireless (OPT002164),Electronics,24347.33,4.3,https://loremflickr.com/600/600/speaker?lock=2164,https://www.flipkart.com/item/OPT002164?pid=opticart,"boAt Soundbar Wireless (OPT002164) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,23406.88,22958.99,22918.95,22495.6,22601.46,22467.9,22424.98,22355.89,22604.61,22913.33,22612.59
Whirlpool Washing Machine 1.5 Ton Inverter (OPT002165),Home Appliances,17092.72,4.6,https://loremflickr.com/600/600/washing-machine?lock=2165,https://www.flipkart.com/item/OPT002165?pid=opticart,"Whirlpool Washing Machine 1.5 Ton Inverter (OPT002165) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,17254.08,17720.06,17920.69,17955.29,17347.6,17239.82,17138.47,17200.33,17581.08,17941.81,18422.11
Ikigai (Bestseller) (OPT002166),Books,392.58,4.6,https://loremflickr.com/600/600/book?lock=2166,https://www.flipkart.com/item/OPT002166?pid=opticart,"Ikigai (Bestseller) (OPT002166) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,400.22,404.03,414.41,420.97,421.73,415.77,403.65,406.9,400.75,403.91,407.26
Lakme Face Wash Long Lasting (OPT002167),Beauty,5105.98,3.5,https://loremflickr.com/600/600/air-conditioner?lock=2167,https://www.flipkart.com/item/OPT002167?pid=opticart,"Lakme Face Wash Long Lasting (OPT002167) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,5170.39,5197.13,5272.81,5258.72,5108.46,5121.42,4972.43,4968.89,4981.29,4952.49,4833.61
Urban Ladder Dining Table Metal Compact (OPT002168),Furniture,44192.44,5.0,https://loremflickr.com/600/600/air-conditioner?lock=2168,https://www.flipkart.com/item/OPT002168?pid=opticart,"Urban Ladder Dining Table Metal Compact (OPT002168) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,42278.29,42272.76,42209.87,42614.84,42445.42,42131.29,42635.76,43255.49,44221.04,44993.75,45956.52
Sony Gaming Headset 7263 Wireless (OPT002169),Gaming,3211.68,4.2,https://loremflickr.com/600/600/gaming-headset?lock=2169,https://www.flipkart.com/item/OPT002169?pid=opticart,"Sony Gaming Headset 7263 Wireless (OPT002169) by Sony. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3301.21,3312.1,3337.91,3326.63,3366.1,3397.46,3302.28,3259.1,3214.96,3177.02,3135.41
Tata Cooking Oil 1L (OPT002170),Groceries,2029.93,4.2,https://loremflickr.com/600/600/cooking-oil?lock=2170,https://www.flipkart.com/item/OPT002170?pid=opticart,"Tata Cooking Oil 1L (OPT002170) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2074.55,2039.82,2050.57,2011.08,1982.02,1999.54,2006.92,1986.59,1984.32,2006.05,1959.83
Apple iPhone 13 12GB/512GB Fast Charge (OPT002171),Mobiles,85274.86,3.9,https://loremflickr.com/600/600/smartphone?lock=2171,https://www.flipkart.com/item/OPT002171?pid=opticart,"Apple iPhone 13 12GB/512GB Fast Charge (OPT002171) by Apple. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,85058.17,81926.16,81944.95,81347.34,81778.48,80851.13,80985.23,80226.61,81517.68,81623.04,79952.96
Dell Vostro 14 Ryzen 5 32GB/256GB (OPT002172),Laptops,131050.29,4.1,https://loremflickr.com/600/600/laptop?lock=2172,https://www.flipkart.com/item/OPT002172?pid=opticart,"Dell Vostro 14 Ryzen 5 32GB/256GB (OPT002172) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,125995.25,124736.56,122198.84,121084.01,123865.27,122817.02,123460.0,120248.94,118665.26,120503.78,120817.89
Levi's Backpack Ethnic (OPT002173),Fashion,2296.08,5.0,https://loremflickr.com/600/600/air-conditioner?lock=2173,https://www.flipkart.com/item/OPT002173?pid=opticart,"Levi's Backpack Ethnic (OPT002173) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2287.19,2268.86,2293.53,2340.73,2328.02,2303.43,2265.49,2234.39,2283.26,2271.23,2283.11
LG Soundbar Noise Cancel (OPT002174),Electronics,34355.73,3.9,https://loremflickr.com/600/600/speaker?lock=2174,https://www.flipkart.com/item/OPT002174?pid=opticart,"LG Soundbar Noise Cancel (OPT002174) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,33683.68,33043.9,32498.91,32628.27,32505.32,33008.72,32484.04,32315.19,33222.26,32672.66,31498.91
Samsung Water Purifier 1.5 Ton Frost Free (OPT002175),Home Appliances,38120.13,4.3,https://loremflickr.com/600/600/water-purifier?lock=2175,https://www.flipkart.com/item/OPT002175?pid=opticart,"Samsung Water Purifier 1.5 Ton Frost Free (OPT002175) by Samsung. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,38165.02,38349.17,38446.94,38510.99,38004.07,38029.99,38395.83,37939.03,38468.61,39042.68,38787.02
The Alchemist (Non-Fiction) (OPT002176),Books,661.17,4.0,https://loremflickr.com/600/600/book?lock=2176,https://www.flipkart.com/item/OPT002176?pid=opticart,"The Alchemist (Non-Fiction) (OPT002176) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,621.16,632.88,642.41,635.55,644.49,653.8,672.34,676.08,691.92,696.31,737.58
L'Oréal Shampoo (Paraben Free) (OPT002177),Beauty,394.83,4.3,https://loremflickr.com/600/600/shampoo?lock=2177,https://www.flipkart.com/item/OPT002177?pid=opticart,"L'Oréal Shampoo (Paraben Free) (OPT002177) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,408.09,405.19,412.09,418.57,424.97,422.67,418.79,408.69,414.72,414.85,421.64
Nilkamal Sofa Engineered Wood 3-Seater (OPT002178),Furniture,21372.15,4.7,https://loremflickr.com/600/600/sofa?lock=2178,https://www.flipkart.com/item/OPT002178?pid=opticart,"Nilkamal Sofa Engineered Wood 3-Seater (OPT002178) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,20814.93,20118.21,20043.08,20118.18,20398.15,20494.72,20630.99,20122.14,20208.23,20201.77,19713.05
